Text,Labels,Normalisasi,Tokenized_Text,Stemmed_Text
waketum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,waketum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['waketum', 'pkb', 'nilai', 'alas', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['waketum', 'pkb', 'nilai', 'ala', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
waketum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres serunyabareng potonganongkir rb flashsalemobilrp promopuncakramadanshopee saveoursoccer,positif,waketum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres serunyabareng potonganongkir ribu flashsalemobilrp promopuncakramadanshopee saveoursoccer,"['waketum', 'pkb', 'nilai', 'alas', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'serunyabareng', 'potonganongkir', 'ribu', 'flashsalemobilrp', 'promopuncakramadanshopee', 'saveoursoccer']","['waketum', 'pkb', 'nilai', 'ala', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'serunyabareng', 'potonganongkir', 'ribu', 'flashsalemobilrp', 'promopuncakramadanshope', 'saveoursocc']"
pkb kritik putus hakim pn jakpus tunda milu aneh bikin gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres serunyabareng potonganongkir rb flashsalemobilrp promopuncakramadanshopee saveoursoccer,positif,pkb kritik putus hakim pn jakpus tunda milu aneh bikin gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres serunyabareng potonganongkir ribu flashsalemobilrp promopuncakramadanshopee saveoursoccer,"['pkb', 'kritik', 'putus', 'hakim', 'pn', 'jakpus', 'tunda', 'milu', 'aneh', 'bikin', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'serunyabareng', 'potonganongkir', 'ribu', 'flashsalemobilrp', 'promopuncakramadanshopee', 'saveoursoccer']","['pkb', 'kritik', 'putu', 'hakim', 'pn', 'jakpu', 'tunda', 'milu', 'aneh', 'bikin', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'serunyabareng', 'potonganongkir', 'ribu', 'flashsalemobilrp', 'promopuncakramadanshope', 'saveoursocc']"
plan b uu darurat militer martial law tunda milu,positif,plan b uu darurat militer martial law tunda milu,"['plan', 'b', 'uu', 'darurat', 'militer', 'martial', 'law', 'tunda', 'milu']","['plan', 'b', 'uu', 'darurat', 'milit', 'martial', 'law', 'tunda', 'milu']"
target tunda milu,positif,target tunda milu,"['target', 'tunda', 'milu']","['target', 'tunda', 'milu']"
putus pn jakpus tunda milu dina aneh bikin gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,putus pn jakpus tunda milu dina aneh bikin gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['putus', 'pn', 'jakpus', 'tunda', 'milu', 'dina', 'aneh', 'bikin', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['putu', 'pn', 'jakpu', 'tunda', 'milu', 'dina', 'aneh', 'bikin', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
waktum pkb pasti alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,waktum pkb pasti alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['waktum', 'pkb', 'pasti', 'alas', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['waktum', 'pkb', 'pasti', 'ala', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
emang yg sibuk mo tunda milu cuman kadrun biar bahan goreng,positif,memang yang sibuk mau tunda milu cuman kadrun biar bahan goreng,"['memang', 'yang', 'sibuk', 'mau', 'tunda', 'milu', 'cuman', 'kadrun', 'biar', 'bahan', 'goreng']","['memang', 'yang', 'sibuk', 'mau', 'tunda', 'milu', 'cuman', 'kadrun', 'biar', 'bahan', 'goreng']"
gagal periode renc tunda milu gagal tunda milu skrg ngumpulin tum partai utk panjang tangan kuasa timbul tenggelam rakyat p wowo nya timbul d istana rakyat tenggelam,positif,gagal periode renc tunda milu gagal tunda milu sekarang ngumpulin tum partai untuk panjang tangan kuasa timbul tenggelam rakyat p wowo nya timbul di istana rakyat tenggelam,"['gagal', 'periode', 'renc', 'tunda', 'milu', 'gagal', 'tunda', 'milu', 'sekarang', 'ngumpulin', 'tum', 'partai', 'untuk', 'panjang', 'tangan', 'kuasa', 'timbul', 'tenggelam', 'rakyat', 'p', 'wowo', 'nya', 'timbul', 'di', 'istana', 'rakyat', 'tenggelam']","['gagal', 'period', 'renc', 'tunda', 'milu', 'gagal', 'tunda', 'milu', 'sekarang', 'ngumpulin', 'tum', 'partai', 'untuk', 'panjang', 'tangan', 'kuasa', 'timbul', 'tenggelam', 'rakyat', 'p', 'wowo', 'nya', 'timbul', 'di', 'istana', 'rakyat', 'tenggelam']"
alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['alas', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['ala', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
pkb kritik putus hakim pn jakpus tunda milu aneh biking gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,pkb kritik putus hakim pn jakpus tunda milu aneh biking gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['pkb', 'kritik', 'putus', 'hakim', 'pn', 'jakpus', 'tunda', 'milu', 'aneh', 'biking', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['pkb', 'kritik', 'putu', 'hakim', 'pn', 'jakpu', 'tunda', 'milu', 'aneh', 'bike', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
alas tunda milu,positif,alas tunda milu,"['alas', 'tunda', 'milu']","['ala', 'tunda', 'milu']"
waketum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,waketum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['waketum', 'pkb', 'nilai', 'alas', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['waketum', 'pkb', 'nilai', 'ala', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
prabowo surya paloh milik semangat agenda tunda milu sepakat agenda profesional tutup buka alami tarik tarik prabowountukindonesia ikutpakde prabowo subianto,positif,prabowo surya paloh milik semangat agenda tunda milu sepakat agenda profesional tutup buka alami tarik tarik prabowountukindonesia ikutpakde prabowo subianto,"['prabowo', 'surya', 'paloh', 'milik', 'semangat', 'agenda', 'tunda', 'milu', 'sepakat', 'agenda', 'profesional', 'tutup', 'buka', 'alami', 'tarik', 'tarik', 'prabowountukindonesia', 'ikutpakde', 'prabowo', 'subianto']","['prabowo', 'surya', 'paloh', 'milik', 'semangat', 'agenda', 'tunda', 'milu', 'sepakat', 'agenda', 'profesion', 'tutup', 'buka', 'alami', 'tarik', 'tarik', 'prabowountukindonesia', 'ikutpakd', 'prabowo', 'subianto']"
pkb kritik putus hakim pn jakpus tunda milu aneh bikin gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,pkb kritik putus hakim pn jakpus tunda milu aneh bikin gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['pkb', 'kritik', 'putus', 'hakim', 'pn', 'jakpus', 'tunda', 'milu', 'aneh', 'bikin', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['pkb', 'kritik', 'putu', 'hakim', 'pn', 'jakpu', 'tunda', 'milu', 'aneh', 'bikin', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
pkb kritik putus hakim pn jakpus tunda milu aneh bikin gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,pkb kritik putus hakim pn jakpus tunda milu aneh bikin gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['pkb', 'kritik', 'putus', 'hakim', 'pn', 'jakpus', 'tunda', 'milu', 'aneh', 'bikin', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['pkb', 'kritik', 'putu', 'hakim', 'pn', 'jakpu', 'tunda', 'milu', 'aneh', 'bikin', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
bayang gak ya keos tunda milu difrezz parpol include pdip kecuali kodok buduk group,positif,bayang tidak ya keos tunda milu difrezz parpol include pdip kecuali kodok buduk group,"['bayang', 'tidak', 'ya', 'keos', 'tunda', 'milu', 'difrezz', 'parpol', 'include', 'pdip', 'kecuali', 'kodok', 'buduk', 'group']","['bayang', 'tidak', 'ya', 'keo', 'tunda', 'milu', 'difrezz', 'parpol', 'includ', 'pdip', 'kecuali', 'kodok', 'buduk', 'group']"
wakeum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,wakeum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['wakeum', 'pkb', 'nilai', 'alas', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['wakeum', 'pkb', 'nilai', 'ala', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['alas', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['ala', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
waketum pkb nilai alas tunda milu tidakadapenundaanpemilu milu amandamai milu kondusif,positif,waketum pkb nilai alas tunda milu tidakadapenundaanpemilu milu amandamai milu kondusif,"['waketum', 'pkb', 'nilai', 'alas', 'tunda', 'milu', 'tidakadapenundaanpemilu', 'milu', 'amandamai', 'milu', 'kondusif']","['waketum', 'pkb', 'nilai', 'ala', 'tunda', 'milu', 'tidakadapenundaanpemilu', 'milu', 'amandamai', 'milu', 'kondusif']"
pkb kritik putus hakim pn jakpus tunda milu aneh bikin gaduh tidakadapenundaanpemilu milu amandamai milu kondusif,positif,pkb kritik putus hakim pn jakpus tunda milu aneh bikin gaduh tidakadapenundaanpemilu milu amandamai milu kondusif,"['pkb', 'kritik', 'putus', 'hakim', 'pn', 'jakpus', 'tunda', 'milu', 'aneh', 'bikin', 'gaduh', 'tidakadapenundaanpemilu', 'milu', 'amandamai', 'milu', 'kondusif']","['pkb', 'kritik', 'putu', 'hakim', 'pn', 'jakpu', 'tunda', 'milu', 'aneh', 'bikin', 'gaduh', 'tidakadapenundaanpemilu', 'milu', 'amandamai', 'milu', 'kondusif']"
jgn salah kl ologarki sdh main milu aja suruh tunda adil negri,positif,jangan salah kalo ologarki sudah main milu saja suruh tunda adil negeri,"['jangan', 'salah', 'kalo', 'ologarki', 'sudah', 'main', 'milu', 'saja', 'suruh', 'tunda', 'adil', 'negeri']","['jangan', 'salah', 'kalo', 'ologarki', 'sudah', 'main', 'milu', 'saja', 'suruh', 'tunda', 'adil', 'negeri']"
waketum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,waketum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['waketum', 'pkb', 'nilai', 'alas', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['waketum', 'pkb', 'nilai', 'ala', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
pkb kritik putus hakim pn jakpus tunda milu aneh bikin gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,pkb kritik putus hakim pn jakpus tunda milu aneh bikin gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['pkb', 'kritik', 'putus', 'hakim', 'pn', 'jakpus', 'tunda', 'milu', 'aneh', 'bikin', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['pkb', 'kritik', 'putu', 'hakim', 'pn', 'jakpu', 'tunda', 'milu', 'aneh', 'bikin', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['alas', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['ala', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
pkb kritik putus hakim pn jakpus tunda milu aneh bikin gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,pkb kritik putus hakim pn jakpus tunda milu aneh bikin gaduh milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['pkb', 'kritik', 'putus', 'hakim', 'pn', 'jakpus', 'tunda', 'milu', 'aneh', 'bikin', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['pkb', 'kritik', 'putu', 'hakim', 'pn', 'jakpu', 'tunda', 'milu', 'aneh', 'bikin', 'gaduh', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
skenario tunda milu    ,negatif,skenario tunda milu,"['skenario', 'tunda', 'milu']","['skenario', 'tunda', 'milu']"
waketum pkb alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid,positif,waketum pkb alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid,"['waketum', 'pkb', 'alas', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid']","['waketum', 'pkb', 'ala', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid']"
alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['alas', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['ala', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
wakteum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,wakteum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['wakteum', 'pkb', 'nilai', 'alas', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['wakteum', 'pkb', 'nilai', 'ala', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
putus hakim pn jakpus tunda milu gaduh lampau wenang tidakadapenundaanpemilu milu amandamai milu kondusif,positif,putus hakim pn jakpus tunda milu gaduh lampau wenang tidakadapenundaanpemilu milu amandamai milu kondusif,"['putus', 'hakim', 'pn', 'jakpus', 'tunda', 'milu', 'gaduh', 'lampau', 'wenang', 'tidakadapenundaanpemilu', 'milu', 'amandamai', 'milu', 'kondusif']","['putu', 'hakim', 'pn', 'jakpu', 'tunda', 'milu', 'gaduh', 'lampau', 'wenang', 'tidakadapenundaanpemilu', 'milu', 'amandamai', 'milu', 'kondusif']"
putus hakim pn jakpus tunda milu gaduh lampau wenang tidakadapenundaanpemilu milu amandamai milu kondusif,positif,putus hakim pn jakpus tunda milu gaduh lampau wenang tidakadapenundaanpemilu milu amandamai milu kondusif,"['putus', 'hakim', 'pn', 'jakpus', 'tunda', 'milu', 'gaduh', 'lampau', 'wenang', 'tidakadapenundaanpemilu', 'milu', 'amandamai', 'milu', 'kondusif']","['putu', 'hakim', 'pn', 'jakpu', 'tunda', 'milu', 'gaduh', 'lampau', 'wenang', 'tidakadapenundaanpemilu', 'milu', 'amandamai', 'milu', 'kondusif']"
putus hakim pn jakpus tunda milu gaduh lampau wenang tidakadapenundaanpemilu milu amandamai milu kondusif,positif,putus hakim pn jakpus tunda milu gaduh lampau wenang tidakadapenundaanpemilu milu amandamai milu kondusif,"['putus', 'hakim', 'pn', 'jakpus', 'tunda', 'milu', 'gaduh', 'lampau', 'wenang', 'tidakadapenundaanpemilu', 'milu', 'amandamai', 'milu', 'kondusif']","['putu', 'hakim', 'pn', 'jakpu', 'tunda', 'milu', 'gaduh', 'lampau', 'wenang', 'tidakadapenundaanpemilu', 'milu', 'amandamai', 'milu', 'kondusif']"
waketum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,positif,waketum pkb nilai alas tunda milu milu sesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid milu pilpres capres kpu bawaslu indonesiamaju,"['waketum', 'pkb', 'nilai', 'alas', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'milu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju']","['waketum', 'pkb', 'nilai', 'ala', 'tunda', 'milu', 'milu', 'sesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentita', 'tolakpolitikmasjid', 'milu', 'pilpr', 'capr', 'kpu', 'bawaslu', 'indonesiamaju']"
